YYYYMMDD	hhmm	b01_avg	b01_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv01_avg	b02_avg	b02_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv02_avg	b03_avg	b03_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv03_avg	b04_avg	b04_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv04_avg	b05_avg	b05_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv05_avg	b06_avg	b06_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv06_avg	b07_avg	b07_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv07_avg	b08_avg	b08_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv08_avg	b09_avg	b09_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv09_avg	b10_avg	b10_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv10_avg	b11_avg	b11_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv11_avg	b12_avg	b12_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv12_avg	b13_avg	b13_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv13_avg	b14_avg	b14_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv14_avg	b15_avg	b15_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv15_avg	b16_avg	b16_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv16_avg	b17_avg	b17_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv17_avg	b18_avg	b18_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv18_avg	b19_avg	b19_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv19_avg	b20_avg	b20_std	ref1_avg	ref1_std	ref2_avg	ref2_std	k0	k1	k2	sv20_avg	Sensor_Azi_avg	Sensor_Zen_avg	Solar_Azi_avg	Solar_Zen_avg
20131230	0915	633.95000	6.23598	19.15474	0.30033	19.15474	0.30033	-6.75600	0.02860	0.00000	202.62447	726.42000	7.47018	25.21186	0.35851	25.21186	0.35851	-5.73100	0.02850	0.00000	196.79462	1107.16000	6.67041	44.08246	0.32350	44.08246	0.32350	-5.70800	0.02880	0.00000	166.26466	1257.88000	6.90113	52.07408	0.32888	52.07408	0.32888	-4.67400	0.02830	0.00000	169.92178	9059.34000	55.85789	9059.34000	55.85789	9059.34000	55.85789	0.00000	0.00000	0.00000	183.89990	1953.67000	11.06531	54.20064	0.35329	54.20064	0.35329	-4.85473	0.01896	0.00000	147.79839	1797.01000	10.59292	48.55151	0.33018	48.55151	0.33018	-4.43052	0.01851	0.00000	190.37311	910.75000	9.81873	20.09674	0.27281	20.09674	0.27281	-3.09300	0.01650	0.00000	151.25937	684.07000	7.02603	18.53483	0.24373	18.53483	0.24373	-3.08500	0.02060	0.00000	230.70140	731.83000	8.10932	19.01057	0.30862	19.01057	0.30862	-5.25000	0.02260	0.00000	199.30855	744.21000	9.25991	20.83463	0.35396	20.83463	0.35396	-4.52100	0.02270	0.00000	192.83998	917.90000	9.05925	27.28512	0.34019	27.28512	0.34019	-4.26600	0.02230	0.00000	244.51857	1371.21000	7.92123	42.75218	0.30012	42.75218	0.30012	-5.46400	0.02250	0.00000	141.52470	1276.24000	7.10650	44.64625	0.28003	44.64625	0.28003	-3.35100	0.02340	0.00000	211.38742	1372.78000	6.70460	44.20138	0.25516	44.20138	0.25516	-4.77600	0.02260	0.00000	119.63529	1485.58000	8.70882	51.44427	0.32850	51.44427	0.32850	-2.72700	0.02240	0.00000	254.03644	1346.78000	6.32863	46.72234	0.27175	46.72234	0.27175	-6.59700	0.02550	0.00000	130.21075	702.83000	3.91677	31.65893	0.21568	31.65893	0.21568	-4.18200	0.03270	0.00000	225.61426	1288.43000	6.59887	45.29980	0.28225	45.29980	0.28225	-5.82500	0.02540	0.00000	232.45786	1371.35000	11.12778	48.03917	0.47034	48.03917	0.47034	-5.89300	0.02510	0.00000	0.00000	9805.15000	3517.49000	14776.74000	5495.48000
20140102	0959	629.87000	5.28518	17.05098	0.22893	17.05098	0.22893	-6.75600	0.02860	0.00000	236.41119	747.76000	6.52399	23.59658	0.28160	23.59658	0.28160	-5.73100	0.02850	0.00000	201.23502	1157.17000	4.41147	41.82897	0.19242	41.82897	0.19242	-5.70800	0.02880	0.00000	196.06020	1323.58000	3.98040	49.65123	0.17060	49.65123	0.17060	-4.67400	0.02830	0.00000	165.52715	9278.87000	32.78709	9278.87000	32.78709	9278.87000	32.78709	0.00000	0.00000	0.00000	169.88429	2092.86000	5.78795	52.74478	0.16620	52.74477	0.16620	-4.85473	0.01896	0.00000	182.67786	1894.86000	10.98273	46.41018	0.30789	46.41018	0.30789	-4.43052	0.01851	0.00000	146.50186	869.55000	8.15031	17.04536	0.20367	17.04536	0.20367	-3.09300	0.01650	0.00000	189.06355	661.07000	5.99209	15.95258	0.18695	15.95258	0.18695	-3.08500	0.02060	0.00000	149.78685	734.72000	7.51143	17.19696	0.25710	17.19696	0.25710	-5.25000	0.02260	0.00000	229.41376	758.39000	8.08442	19.22610	0.27794	19.22610	0.27794	-4.52100	0.02270	0.00000	197.90466	949.46000	7.87708	25.60605	0.26604	25.60605	0.26604	-4.26600	0.02230	0.00000	191.44679	1424.15000	5.14854	40.25519	0.17545	40.25520	0.17545	-5.46400	0.02250	0.00000	243.70097	1334.63000	4.52251	42.22403	0.16028	42.22403	0.16028	-3.35100	0.02340	0.00000	140.88098	1454.53000	3.94070	42.55274	0.13488	42.55274	0.13488	-4.77600	0.02260	0.00000	210.64667	1586.99000	4.89795	49.70918	0.16616	49.70918	0.16616	-2.72700	0.02240	0.00000	118.68337	1316.10000	3.63180	40.83704	0.14026	40.83704	0.14026	-6.59700	0.02550	0.00000	253.43817	563.36000	5.36567	21.56668	0.26574	21.56668	0.26573	-4.18200	0.03270	0.00000	129.59087	1266.04000	3.65765	39.88117	0.14071	39.88117	0.14071	-5.82500	0.02540	0.00000	224.82587	1460.33000	9.25317	46.58881	0.35176	46.58881	0.35176	-5.89300	0.02510	0.00000	231.89337	-7816.49000	4035.09000	15875.50000	5032.91000
20140103	0941	580.59000	6.52855	15.46862	0.29326	15.46862	0.29326	-6.75600	0.02860	0.00000	236.59926	698.61000	8.00986	22.27011	0.35854	22.27011	0.35854	-5.73100	0.02850	0.00000	201.11894	1100.87000	7.11991	40.83092	0.32206	40.83092	0.32206	-5.70800	0.02880	0.00000	196.20677	1259.81000	7.37115	48.65496	0.32763	48.65496	0.32763	-4.67400	0.02830	0.00000	165.84708	9411.76000	36.20390	9411.76000	36.20390	9411.76000	36.20390	0.00000	0.00000	0.00000	169.03229	2009.26000	8.63206	52.20799	0.25705	52.20799	0.25705	-4.85473	0.01896	0.00000	183.53828	1827.22000	12.05370	46.16195	0.35042	46.16195	0.35042	-4.43052	0.01851	0.00000	148.02451	771.88000	8.80827	15.14531	0.22827	15.14531	0.22827	-3.09300	0.01650	0.00000	189.00000	592.81000	7.34261	14.33467	0.23757	14.33467	0.23757	-3.08500	0.02060	0.00000	149.69777	673.52000	8.73668	15.66130	0.31011	15.66130	0.31011	-5.25000	0.02260	0.00000	229.60614	695.99000	9.64727	17.71316	0.34395	17.71316	0.34395	-4.52100	0.02270	0.00000	198.17615	887.52000	9.82495	24.38463	0.34411	24.38463	0.34411	-4.26600	0.02230	0.00000	191.54184	1358.34000	8.32012	39.41989	0.29402	39.41989	0.29402	-5.46400	0.02250	0.00000	243.91275	1270.19000	7.07488	41.41894	0.26002	41.41894	0.26002	-3.35100	0.02340	0.00000	140.95262	1390.87000	6.91904	41.86847	0.24559	41.86847	0.24559	-4.77600	0.02260	0.00000	210.67918	1500.19000	8.77576	48.49576	0.30874	48.49575	0.30874	-2.72700	0.02240	0.00000	119.00166	1283.17000	6.92251	41.03004	0.27725	41.03004	0.27725	-6.59700	0.02550	0.00000	253.40289	580.86000	4.76449	23.26389	0.24470	23.26389	0.24470	-4.18200	0.03270	0.00000	129.83145	1233.11000	7.01412	40.04396	0.27982	40.04396	0.27982	-5.82500	0.02540	0.00000	225.21471	1391.19000	9.80173	45.58797	0.38640	45.58797	0.38640	-5.89300	0.02510	0.00000	231.91962	-8107.02000	1051.06000	15351.91000	5200.61000
20140104	0922	610.88000	6.48734	17.63669	0.30539	17.63669	0.30539	-6.75600	0.02860	0.00000	236.68933	709.48000	7.91768	23.84855	0.37142	23.84855	0.37142	-5.73100	0.02850	0.00000	201.42789	1095.82000	7.27651	42.55062	0.34493	42.55062	0.34493	-5.70800	0.02880	0.00000	196.17535	1246.62000	7.69387	50.37505	0.35838	50.37505	0.35838	-4.67400	0.02830	0.00000	165.95238	9313.93000	30.13080	9313.93000	30.13080	9313.93000	30.13080	0.00000	0.00000	0.00000	167.61424	1964.23000	8.72107	53.30769	0.27216	53.30769	0.27216	-4.85473	0.01896	0.00000	183.46831	1789.89000	12.89876	47.23950	0.39298	47.23950	0.39298	-4.43052	0.01851	0.00000	149.12537	853.53000	10.02343	18.08946	0.27222	18.08946	0.27222	-3.09300	0.01650	0.00000	189.46004	646.32000	7.49917	16.83680	0.25427	16.83680	0.25427	-3.08500	0.02060	0.00000	150.30669	705.06000	8.71530	17.58598	0.32420	17.58598	0.32420	-5.25000	0.02260	0.00000	229.52032	720.14000	9.61355	19.46537	0.35919	19.46537	0.35919	-4.52100	0.02270	0.00000	198.39783	897.37000	9.83936	25.91615	0.36115	25.91615	0.36115	-4.26600	0.02230	0.00000	191.68518	1352.91000	8.36074	41.11017	0.30963	41.11018	0.30963	-5.46400	0.02250	0.00000	243.99742	1261.34000	7.40705	43.06537	0.28529	43.06537	0.28529	-3.35100	0.02340	0.00000	140.97624	1371.80000	6.72161	43.16796	0.25003	43.16796	0.25003	-4.77600	0.02260	0.00000	211.14577	1480.85000	8.66646	50.10955	0.31953	50.10954	0.31953	-2.72700	0.02240	0.00000	119.01002	1287.13000	7.29884	43.16489	0.30635	43.16489	0.30635	-6.59700	0.02550	0.00000	253.73117	602.95000	4.50194	25.56904	0.24231	25.56904	0.24231	-4.18200	0.03270	0.00000	129.54536	1232.97000	7.37083	41.95943	0.30815	41.95943	0.30815	-5.82500	0.02540	0.00000	225.17982	1374.94000	8.98757	47.10395	0.37131	47.10395	0.37131	-5.89300	0.02510	0.00000	232.14874	9889.98000	2459.22000	14860.47000	5402.79000
20140107	1006	658.72000	5.67465	17.96618	0.24131	17.96618	0.24131	-6.75600	0.02860	0.00000	236.54765	782.61000	6.90057	24.64212	0.29241	24.64212	0.29241	-5.73100	0.02850	0.00000	200.97307	1220.11000	4.90285	43.75970	0.20995	43.75970	0.20995	-5.70800	0.02880	0.00000	196.14288	1405.01000	4.73391	52.17023	0.19919	52.17023	0.19919	-4.67400	0.02830	0.00000	165.47882	9338.96000	28.85166	9338.96000	28.85166	9338.96000	28.85166	0.00000	0.00000	0.00000	170.41797	2172.25000	6.96760	54.01890	0.19642	54.01890	0.19642	-4.85473	0.01896	0.00000	182.35493	2006.52000	11.70853	48.63507	0.32224	48.63507	0.32224	-4.43052	0.01851	0.00000	144.62531	924.97000	8.02428	18.09347	0.19686	18.09347	0.19686	-3.09300	0.01650	0.00000	188.81490	701.27000	6.32749	16.89233	0.19381	16.89233	0.19381	-3.08500	0.02060	0.00000	149.67935	770.68000	8.12881	18.09104	0.27315	18.09104	0.27315	-5.25000	0.02260	0.00000	229.41670	796.75000	8.54093	20.16944	0.28827	20.16944	0.28827	-4.52100	0.02270	0.00000	198.01637	996.80000	8.60349	26.70773	0.28526	26.70773	0.28526	-4.26600	0.02230	0.00000	191.07661	1508.73000	5.72862	42.34906	0.19165	42.34906	0.19165	-5.46400	0.02250	0.00000	243.81242	1419.25000	5.12323	44.39649	0.17825	44.39649	0.17825	-3.35100	0.02340	0.00000	141.02766	1526.87000	4.73213	44.20589	0.15901	44.20589	0.15901	-4.77600	0.02260	0.00000	210.61456	1679.19000	6.65236	51.87148	0.22156	51.87148	0.22156	-2.72700	0.02240	0.00000	119.10748	1459.62000	4.78075	45.53223	0.18126	45.53223	0.18126	-6.59700	0.02550	0.00000	253.69958	709.35000	4.30668	28.27056	0.20939	28.27056	0.20939	-4.18200	0.03270	0.00000	129.93977	1406.41000	4.72249	44.45353	0.17835	44.45353	0.17835	-5.82500	0.02540	0.00000	225.04074	1542.40000	8.96214	48.80022	0.33447	48.80022	0.33447	-5.89300	0.02510	0.00000	231.93555	-7739.27000	4811.36000	15983.12000	4943.75000
20140108	0948	594.14000	5.91104	15.72910	0.25977	15.72910	0.25977	-6.75600	0.02860	0.00000	237.08162	720.44000	7.45160	22.74382	0.32633	22.74382	0.32633	-5.73100	0.02850	0.00000	201.88995	1140.55000	7.15594	41.70267	0.31668	41.70267	0.31668	-5.70800	0.02880	0.00000	196.03085	1314.70000	7.70390	49.98819	0.33501	49.98819	0.33501	-4.67400	0.02830	0.00000	165.39563	9338.54000	23.52463	9338.54000	23.52463	9338.54000	23.52463	0.00000	0.00000	0.00000	168.80467	2069.72000	10.17652	52.83879	0.29648	52.83879	0.29648	-4.85473	0.01896	0.00000	182.67647	1895.25000	13.87615	47.09718	0.39467	47.09718	0.39467	-4.43052	0.01851	0.00000	146.08748	791.14000	8.10558	15.30563	0.20551	15.30563	0.20551	-3.09300	0.01650	0.00000	189.61316	607.99000	6.63249	14.50474	0.20994	14.50474	0.20994	-3.08500	0.02060	0.00000	150.41182	692.28000	7.98509	15.97361	0.27730	15.97361	0.27730	-5.25000	0.02260	0.00000	230.01154	718.18000	9.22538	18.10356	0.32179	18.10356	0.32179	-4.52100	0.02270	0.00000	198.63916	918.08000	9.26572	24.90371	0.31750	24.90371	0.31750	-4.26600	0.02230	0.00000	191.91582	1409.91000	8.03504	40.34914	0.27780	40.34914	0.27780	-5.46400	0.02250	0.00000	243.66150	1323.71000	7.26126	42.44633	0.26109	42.44633	0.26109	-3.35100	0.02340	0.00000	140.94470	1442.96000	7.05680	42.77068	0.24506	42.77068	0.24506	-4.77600	0.02260	0.00000	210.60991	1564.34000	8.32373	49.65353	0.28650	49.65353	0.28650	-2.72700	0.02240	0.00000	118.82258	1366.50000	7.63479	43.40660	0.29915	43.40660	0.29915	-6.59700	0.02550	0.00000	253.56996	656.63000	4.44220	26.56725	0.22320	26.56724	0.22320	-4.18200	0.03270	0.00000	129.60477	1316.96000	7.23453	42.44936	0.28236	42.44936	0.28236	-5.82500	0.02540	0.00000	225.14977	1451.47000	9.11203	46.92561	0.35144	46.92561	0.35144	-5.89300	0.02510	0.00000	231.68266	-7965.05000	2280.84000	15445.80000	5100.51000
20140109	0929	593.61000	6.57251	16.39600	0.30153	16.39600	0.30153	-6.75600	0.02860	0.00000	237.39342	703.75000	7.93899	22.98027	0.36295	22.98027	0.36295	-5.73100	0.02850	0.00000	201.99147	1102.22000	7.46402	41.76449	0.34483	41.76449	0.34483	-5.70800	0.02880	0.00000	196.09523	1258.88000	7.99285	49.65089	0.36285	49.65089	0.36285	-4.67400	0.02830	0.00000	165.71754	9289.29000	30.94036	9289.29000	30.94036	9289.29000	30.94036	0.00000	0.00000	0.00000	167.78223	1993.37000	10.53722	52.83867	0.32048	52.83867	0.32048	-4.85473	0.01896	0.00000	181.90076	1808.74000	13.09627	46.59819	0.38886	46.59819	0.38886	-4.43052	0.01851	0.00000	145.72601	805.99000	8.75385	16.37128	0.23170	16.37128	0.23170	-3.09300	0.01650	0.00000	189.86935	616.74000	7.51747	15.43128	0.24841	15.43128	0.24841	-3.08500	0.02060	0.00000	150.78249	687.60000	8.94204	16.50590	0.32417	16.50590	0.32417	-5.25000	0.02260	0.00000	230.33342	706.78000	9.80365	18.48400	0.35698	18.48400	0.35698	-4.52100	0.02270	0.00000	198.66109	894.06000	9.84664	25.13886	0.35223	25.13886	0.35223	-4.26600	0.02230	0.00000	192.23189	1361.93000	8.70202	40.39056	0.31408	40.39056	0.31408	-5.46400	0.02250	0.00000	243.62570	1272.78000	7.91528	42.39991	0.29711	42.39990	0.29711	-3.35100	0.02340	0.00000	141.01091	1389.16000	7.55344	42.69982	0.27383	42.69982	0.27383	-4.77600	0.02260	0.00000	210.76500	1495.39000	9.44446	49.35803	0.33936	49.35802	0.33936	-2.72700	0.02240	0.00000	118.85223	1294.33000	7.29117	42.36199	0.29824	42.36199	0.29824	-6.59700	0.02550	0.00000	253.59390	596.59000	4.64994	24.58537	0.24391	24.58537	0.24391	-4.18200	0.03270	0.00000	129.75739	1243.46000	7.59660	41.32007	0.30952	41.32007	0.30952	-5.82500	0.02540	0.00000	225.01093	1384.75000	12.20522	46.30138	0.49142	46.30138	0.49142	-5.89300	0.02510	0.00000	231.65840	10012.52000	1241.98000	14939.76000	5293.00000
20140110	0911	664.40000	6.11555	20.73706	0.29618	20.73706	0.29618	-6.75600	0.02860	0.00000	237.59869	742.44000	7.33937	26.12663	0.35421	26.12663	0.35421	-5.73100	0.02850	0.00000	202.31189	1116.05000	6.39433	44.76365	0.31185	44.76365	0.31185	-5.70800	0.02880	0.00000	196.27003	1261.36000	6.58562	52.53337	0.31560	52.53337	0.31560	-4.67400	0.02830	0.00000	165.90338	9059.46000	23.03668	9059.46000	23.03668	9059.46000	23.03668	0.00000	0.00000	0.00000	168.83817	1960.75000	6.83283	54.73242	0.21938	54.73241	0.21938	-4.85473	0.01896	0.00000	185.17450	1776.08000	13.68845	48.16819	0.42906	48.16819	0.42906	-4.43052	0.01851	0.00000	149.17229	983.97000	9.68448	22.25547	0.27059	22.25547	0.27059	-3.09300	0.01650	0.00000	189.99332	732.28000	6.93265	20.32070	0.24184	20.32070	0.24184	-3.08500	0.02060	0.00000	150.94339	765.50000	8.28432	20.40593	0.31705	20.40594	0.31705	-5.25000	0.02260	0.00000	230.25731	772.84000	8.84163	22.05220	0.33987	22.05220	0.33987	-4.52100	0.02270	0.00000	199.04944	933.52000	9.35038	28.02824	0.35310	28.02824	0.35310	-4.26600	0.02230	0.00000	192.25432	1376.24000	7.44999	43.18398	0.28386	43.18398	0.28386	-5.46400	0.02250	0.00000	244.15346	1280.87000	6.76410	45.08051	0.26803	45.08051	0.26803	-3.35100	0.02340	0.00000	141.39862	1383.26000	5.74216	44.85075	0.21976	44.85075	0.21976	-4.77600	0.02260	0.00000	211.10591	1503.85000	7.72318	52.42627	0.29296	52.42626	0.29296	-2.72700	0.02240	0.00000	119.31197	1279.84000	6.51570	44.09421	0.28136	44.09421	0.28136	-6.59700	0.02550	0.00000	253.70352	572.91000	5.45361	24.64257	0.30199	24.64257	0.30199	-4.18200	0.03270	0.00000	129.75809	1226.43000	6.98463	42.88750	0.30042	42.88750	0.30042	-5.82500	0.02540	0.00000	225.20332	1392.01000	10.16710	49.18716	0.43214	49.18716	0.43214	-5.89300	0.02510	0.00000	232.04156	9749.90000	4187.94000	14467.78000	5517.73000
20140113	0955	618.93000	6.01541	16.41126	0.25795	16.41126	0.25795	-6.75600	0.02860	0.00000	236.57422	750.21000	7.63714	23.46520	0.32635	23.46520	0.32635	-5.73100	0.02850	0.00000	201.27736	1188.50000	6.10819	42.76338	0.26376	42.76338	0.26376	-5.70800	0.02880	0.00000	195.79520	1374.83000	6.10255	51.32915	0.25895	51.32915	0.25895	-4.67400	0.02830	0.00000	165.24847	10076.91000	25.76901	10076.91000	25.76901	10076.91000	25.76901	0.00000	0.00000	0.00000	168.55045	2148.55000	7.78251	53.80025	0.22124	53.80025	0.22124	-4.85473	0.01896	0.00000	182.26833	1998.70000	11.67005	48.82778	0.32388	48.82778	0.32388	-4.43052	0.01851	0.00000	146.47237	836.94000	8.74279	16.06807	0.21629	16.06807	0.21629	-3.09300	0.01650	0.00000	189.31854	641.69000	6.69880	15.19439	0.20691	15.19439	0.20691	-3.08500	0.02060	0.00000	149.76709	723.48000	8.36717	16.64404	0.28353	16.64404	0.28353	-5.25000	0.02260	0.00000	229.62439	752.00000	8.74757	18.81626	0.29773	18.81626	0.29773	-4.52100	0.02270	0.00000	198.33017	957.42000	9.07324	25.61603	0.30337	25.61603	0.30337	-4.26600	0.02230	0.00000	191.43912	1472.27000	7.19146	41.47583	0.24261	41.47583	0.24261	-5.46400	0.02250	0.00000	243.27852	1385.44000	6.24871	43.58428	0.21924	43.58428	0.21924	-3.35100	0.02340	0.00000	140.43431	1498.55000	5.73127	43.61867	0.19421	43.61867	0.19421	-4.77600	0.02260	0.00000	210.59450	1635.84000	7.21626	50.85254	0.24237	50.85253	0.24237	-2.72700	0.02240	0.00000	118.72181	1462.52000	6.04066	46.02671	0.23096	46.02671	0.23096	-6.59700	0.02550	0.00000	253.21458	757.46000	4.22000	30.86755	0.20690	30.86755	0.20690	-4.18200	0.03270	0.00000	129.60707	1407.77000	5.79630	44.87984	0.22075	44.87984	0.22075	-5.82500	0.02540	0.00000	224.55115	1512.64000	8.28676	48.09136	0.31187	48.09136	0.31187	-5.89300	0.02510	0.00000	231.51456	-7875.97000	3351.19000	15540.19000	4982.85000
20140114	0936	587.27000	6.26555	15.65512	0.27942	15.65512	0.27942	-6.75600	0.02860	0.00000	237.08354	705.52000	8.16270	22.41680	0.36275	22.41680	0.36275	-5.73100	0.02850	0.00000	201.57784	1124.10000	7.99812	41.58006	0.35918	41.58006	0.35918	-5.70800	0.02880	0.00000	196.10840	1303.65000	8.39449	50.23912	0.37043	50.23912	0.37043	-4.67400	0.02830	0.00000	165.46141	9915.84000	34.70583	9915.84000	34.70583	9915.84000	34.70583	0.00000	0.00000	0.00000	167.31389	2048.39000	8.60685	52.98884	0.25445	52.98884	0.25445	-4.85473	0.01896	0.00000	183.99275	1911.77000	13.67030	48.26981	0.39456	48.26981	0.39456	-4.43052	0.01851	0.00000	147.75294	786.47000	8.54922	15.41161	0.21996	15.41161	0.21996	-3.09300	0.01650	0.00000	189.69992	604.21000	6.85317	14.59761	0.22013	14.59761	0.22013	-3.08500	0.02060	0.00000	150.55989	681.59000	8.29469	15.83289	0.29230	15.83289	0.29230	-5.25000	0.02260	0.00000	230.03151	703.94000	9.49507	17.86699	0.33609	17.86699	0.33609	-4.52100	0.02270	0.00000	198.60806	898.67000	10.41927	24.59672	0.36230	24.59672	0.36230	-4.26600	0.02230	0.00000	191.91785	1395.57000	9.07001	40.44217	0.31821	40.44217	0.31821	-5.46400	0.02250	0.00000	244.04868	1309.28000	8.31755	42.54693	0.30348	42.54693	0.30348	-3.35100	0.02340	0.00000	140.95824	1423.66000	8.02648	42.72245	0.28285	42.72245	0.28285	-4.77600	0.02260	0.00000	210.66051	1539.60000	9.73550	49.52301	0.34004	49.52300	0.34004	-2.72700	0.02240	0.00000	119.18554	1422.96000	8.75319	46.29285	0.34804	46.29285	0.34804	-6.59700	0.02550	0.00000	253.28517	790.89000	5.35331	33.80549	0.27296	33.80549	0.27296	-4.18200	0.03270	0.00000	129.75024	1368.90000	8.39940	45.13365	0.33267	45.13364	0.33267	-5.82500	0.02540	0.00000	225.04868	1431.84000	10.55435	46.85061	0.41308	46.85061	0.41308	-5.89300	0.02510	0.00000	232.04843	-10032.16000	75.66000	15017.90000	5165.82000
20140118	1002	652.08000	5.50578	17.36424	0.22990	17.36424	0.22990	-6.75600	0.02860	0.00000	237.44377	784.35000	6.93884	24.26918	0.28872	24.26918	0.28872	-5.73100	0.02850	0.00000	202.13788	1231.82000	5.48522	43.46124	0.23064	43.46124	0.23064	-5.70800	0.02880	0.00000	196.42690	1416.83000	5.83619	51.71578	0.24114	51.71578	0.24114	-4.67400	0.02830	0.00000	165.89633	9994.66000	32.50791	9994.66000	32.50791	9994.66000	32.50791	0.00000	0.00000	0.00000	171.89911	2198.97000	9.54406	53.78231	0.26419	53.78230	0.26419	-4.85473	0.01896	0.00000	181.57338	2036.89000	14.85187	48.57686	0.40136	48.57686	0.40136	-4.43052	0.01851	0.00000	146.51372	903.87000	7.07058	17.25819	0.17033	17.25819	0.17033	-3.09300	0.01650	0.00000	190.20598	688.91000	5.76905	16.21532	0.17351	16.21532	0.17351	-3.08500	0.02060	0.00000	150.94345	764.91000	7.31040	17.57371	0.24121	17.57371	0.24121	-5.25000	0.02260	0.00000	230.32455	793.71000	8.38963	19.70419	0.27805	19.70419	0.27805	-4.52100	0.02270	0.00000	199.04166	1002.80000	9.14768	26.42041	0.29783	26.42041	0.29783	-4.26600	0.02230	0.00000	192.14253	1523.33000	6.21459	42.06333	0.20415	42.06333	0.20415	-5.46400	0.02250	0.00000	244.05365	1432.91000	5.56254	44.06083	0.19004	44.06082	0.19004	-3.35100	0.02340	0.00000	140.96437	1548.30000	5.41387	44.11409	0.17863	44.11410	0.17863	-4.77600	0.02260	0.00000	211.00682	1697.25000	6.26797	51.52468	0.20498	51.52468	0.20498	-2.72700	0.02240	0.00000	118.97544	1471.78000	4.88995	45.16208	0.18205	45.16208	0.18205	-6.59700	0.02550	0.00000	253.41132	715.74000	3.75132	28.06472	0.17909	28.06472	0.17909	-4.18200	0.03270	0.00000	129.93204	1416.08000	4.46247	44.00876	0.16548	44.00876	0.16548	-5.82500	0.02540	0.00000	224.84485	1565.20000	6.33088	48.75382	0.23200	48.75382	0.23200	-5.89300	0.02510	0.00000	231.98840	-7796.43000	4247.38000	15638.23000	4848.12000
20140119	0943	1020.75000	83.40448	33.93732	3.60794	33.93732	3.60794	-6.75600	0.02860	0.00000	236.65979	1007.16000	74.81159	34.74745	3.22491	34.74745	3.22491	-5.73100	0.02850	0.00000	201.24391	1256.35000	68.34726	46.09418	2.97727	46.09418	2.97727	-5.70800	0.02880	0.00000	195.95599	1352.92000	64.52963	50.84164	2.76217	50.84165	2.76217	-4.67400	0.02830	0.00000	165.26410	5018.17000	382.53408	5018.17000	382.53408	5018.17000	382.53408	0.00000	0.00000	0.00000	169.53346	1085.86000	40.02325	23.79691	1.14777	23.79690	1.14777	-4.85473	0.01896	0.00000	183.23369	676.12000	34.04946	12.22799	0.95328	12.22799	0.95328	-4.43052	0.01851	0.00000	147.21460	1582.66000	132.94632	34.81979	3.31791	34.81979	3.31791	-3.09300	0.01650	0.00000	189.11581	1216.82000	110.57788	33.24767	3.44540	33.24767	3.44540	-3.08500	0.02060	0.00000	150.06657	1204.69000	102.97958	33.23936	3.52017	33.23936	3.52017	-5.25000	0.02260	0.00000	229.52386	1179.02000	100.56749	33.64284	3.45293	33.64284	3.45293	-4.52100	0.02270	0.00000	198.21141	1230.57000	91.87799	35.05397	3.09899	35.05397	3.09899	-4.26600	0.02230	0.00000	191.48634	1545.65000	82.23909	44.33699	2.79876	44.33699	2.79876	-5.46400	0.02250	0.00000	243.66492	1436.79000	79.04091	45.78412	2.79751	45.78412	2.79751	-3.35100	0.02340	0.00000	140.73987	1564.45000	83.16145	46.25404	2.84272	46.25404	2.84272	-4.77600	0.02260	0.00000	210.50525	1613.91000	78.47854	50.55570	2.65891	50.55570	2.65891	-2.72700	0.02240	0.00000	118.77361	1441.91000	81.75012	45.63562	3.15306	45.63562	3.15306	-6.59700	0.02550	0.00000	253.04680	850.46000	79.29268	35.73813	3.92180	35.73813	3.92180	-4.18200	0.03270	0.00000	129.35818	1361.57000	73.85922	43.49868	2.83754	43.49868	2.83754	-5.82500	0.02540	0.00000	224.65318	1455.66000	52.68382	46.35008	2.00012	46.35008	2.00012	-5.89300	0.02510	0.00000	231.63672	-8057.67000	1375.99000	15097.45000	5021.36000
